"","Diet","Location_Timepoint","Molecule","1","10","11","12","2","3","4","5","6","7","8","9","baseline_cheakpeas puree"
"2039",2,"Gastric_150","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2040",2,"Gastric_150","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2041",2,"Gastric_150","Phenylalanine",0.009837579,0.01106068,NA,NA,0.007025742,0.00578483,0.008376463,0.005879545,0.00768298,0.009639206,0.011831526,0.006293878,NA
"2042",2,"Gastric_150","Propionate",0.000960088,0.001143257,NA,NA,0.000201255,0.001339385,0.00012811,0.000246049,0.000115851,0.000172696,0.001312724,7.72398066090102e-05,NA
"2043",2,"Gastric_150","SR",0.007466639,0.012473083,NA,NA,0.014083765,0.024761496,0.006551504,0.014331369,0.011556377,0.009201272,0.020494347,0.011451065,NA
"2044",2,"Gastric_150","Sucrose..correct.peak._.gastric.mean.eretic.correction.",0.016478611,0.033232348,NA,NA,0.042470214,0.022014919,0.015452177,0.016813273,0.021156996,0.00982575,0.02697747,0.019999295,NA
"2045",2,"Gastric_150","Taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2046",2,"Gastric_150","TCA",-1.91e-16,-1.86e-16,NA,NA,0.0036438,-1.91e-16,0.005474714,0.0144855,0.000608,0.0028282,0.00294,-1.95e-16,NA
"2047",2,"Gastric_150","TCDCA",7.21644966006352e-18,0.002295,NA,NA,0.002295,0.002295,0.003745667,0.002355433,6.86950496486816e-18,7.67750000000014e-05,0.002295,6.17561557447743e-18,NA
"2048",2,"Gastric_150","TDCA",0.0007814,0.000383,NA,NA,9.19403442267708e-18,1.17614251671228e-17,1.72500000000113e-05,5.47142857151711e-07,1.23512311489549e-17,1.17614251671228e-17,0.0003355,1.08246744900953e-17,NA
"2049",2,"Gastric_150","Trigonelline",0.004573393,0.005082998,NA,NA,0.005136721,0.003841839,0.003270086,0.003780274,0.003319539,0.004039979,0.003427059,0.00477077,NA
"2050",2,"Gastric_150","Tryptophan",0.001640964,0.001892348,NA,NA,0.002285593,0.001883679,0.001818556,0.002439185,0.002640045,0.001722023,0.001169934,0.004025613,NA
"2051",2,"Gastric_150","Tyrosine",0.002142938,0.002888497,NA,NA,0.003767373,0.00171836,0.001846479,0.002007738,0.003100066,0.003764642,0.005498075,0.007544248,NA
"2052",2,"Gastric_150","Valine",0.008193386,0.010031833,NA,NA,0.006878923,0.007372332,0.007104368,0.006617947,0.007996226,0.01141564,0.008036916,0.007538594,NA
"2053",2,"Gastric_165","Acetate",0.009905184,0.007662032,NA,NA,0.00530925,0.006572303,0.004163079,0.005518741,0.003984616,0.008112148,0.008424092,0.001284797,NA
"2054",2,"Gastric_165","Alanine",0.003949289,0.004286568,NA,NA,0.002798216,0.004708245,0.00231498,0.002614067,0.002296491,0.004032421,0.006210238,0.000894464,NA
"2055",2,"Gastric_165","alpha.Glucose_alpha.Maltose_5.24d",0.133027831,0.163645486,NA,NA,0.062505372,0.106085905,0.112340579,0.141885715,0.145046889,0.139194032,0.12682161,0.083219,NA
"2056",2,"Gastric_165","Asparagine",0.008468934,0.013294415,NA,NA,0.007854959,0.006627763,0.006370113,0.010517239,0.008416649,0.015420479,0.007638305,0.005852065,NA
"2057",2,"Gastric_165","Aspartate",0.01305417,0.008000114,NA,NA,0.008036351,0.004726622,0.005705874,0.006952731,0.00750129,0.011638786,0.0101138,0.007492791,NA
"2058",2,"Gastric_165","beta.Glucose_3.25dd",0.119531677,0.08473388,NA,NA,0.053702528,0.070289185,0.097693642,0.091336184,0.059357406,0.135417544,0.098764672,0.0427034,NA
"2059",2,"Gastric_165","beta.Maltose_3.29dd",0.108520747,0.062906273,NA,NA,0.056059611,0.085022538,0.116136644,0.09035966,0.131981092,0.134451157,0.194816623,0.0524816,NA
"2060",2,"Gastric_165","Choline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2061",2,"Gastric_165","Ciceritol_new..gastric.mean.eretic.correction.",0.018544901,0.030392199,NA,NA,0.021581267,0.039408794,0.022285879,0.01857743,0.018647069,0.021888762,0.0113089,0.00885787,NA
"2062",2,"Gastric_165","Formate",0.00693503,0.005288468,NA,NA,0.002752092,0.003475333,0.002766851,0.003229418,0.008409942,0.003405508,0.004531531,0.000436161,NA
"2063",2,"Gastric_165","Fumarate",0.000544638,0.000376102,NA,NA,0.00075925,0.000536868,0.000505625,0.000841869,0.000453753,0.000456143,0.000803247,0.000169635,NA
"2064",2,"Gastric_165","GCA",0.00176,-2.76e-16,NA,NA,-2.64e-16,-2.66e-16,-2.64e-16,0.00448,-2.68e-16,-2.59e-16,-2.72e-16,0,NA
"2065",2,"Gastric_165","GCDCA",-5.83e-17,0.003653,NA,NA,0.003329,0.00309,0.004645,0.001356,-5.91e-17,0.000239,-5.93e-17,0,NA
"2066",2,"Gastric_165","GDCA",0.001118,-8.06e-17,NA,NA,0.007819,2.15999999999198e-05,-8.12e-17,2.939999999992e-05,-8.08e-17,-8.02e-17,-8.01e-17,0,NA
"2067",2,"Gastric_165","Glutamine",7.3241002499167e-05,0.000122166,NA,NA,5.00858849161558e-05,5.24678984605534e-05,5.37044814536943e-05,5.7865703268362e-05,0.001023614,5.10579502363496e-05,0.001833949,4.68328515604811e-05,NA
"2068",2,"Gastric_165","Histidine",0.013297927,0.01250516,NA,NA,0.006720644,0.006890832,0.007266903,0.009080732,0.009335325,0.014549873,0.008497587,0.005435415,NA
"2069",2,"Gastric_165","Isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2070",2,"Gastric_165","Lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2071",2,"Gastric_165","Leucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2072",2,"Gastric_165","Lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2073",2,"Gastric_165","Methionine",0.003990076,0.00357425,NA,NA,0.002903279,0.002251881,0.002461572,0.002232427,0.002734678,0.003890533,0.003152847,0.001334474,NA
"2074",2,"Gastric_165","n.Butyrate",0.000101914,0.001388764,NA,NA,0.000496382,0.00035242,8.18596355421863e-05,0.000121475,0.000165185,4.08986627455911e-05,0.00178167,1.90206788213582e-05,NA
"2075",2,"Gastric_165","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2076",2,"Gastric_165","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2077",2,"Gastric_165","Phenylalanine",0.009441672,0.010088723,NA,NA,0.007625144,0.005194393,0.008260455,0.005451278,0.007574445,0.00949091,0.016793875,0.002362519,NA
"2078",2,"Gastric_165","Propionate",0.000337887,0.000515727,NA,NA,0.000234138,0.00131519,0.000146876,0.000262398,0.000123282,0.000234676,0.000631096,8.37758040957278e-06,NA
"2079",2,"Gastric_165","SR",0.008254757,0.011183738,NA,NA,0.013355189,0.024846412,0.005825618,0.013455392,0.009168532,0.009213448,0.010105895,0.004212114,NA
"2080",2,"Gastric_165","Sucrose..correct.peak._.gastric.mean.eretic.correction.",0.019675467,0.030869885,NA,NA,0.039091988,0.017920065,0.01139326,0.011516261,0.016756441,0.009848243,0.021737203,0.005752371,NA
"2081",2,"Gastric_165","Taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2082",2,"Gastric_165","TCA",-1.91e-16,-1.86e-16,NA,NA,0.0036438,7.63999999998093e-05,0.005474714,0.012878,0.000608,0.0025882,0.003627,0,NA
"2083",2,"Gastric_165","TCDCA",7.21644966006352e-18,7.91033905045424e-18,NA,NA,4.23272528138341e-18,0.000197,0.001450667,5.08000000000013e-05,6.86950496486816e-18,1.45716771982052e-18,6.52256026967279e-18,0,NA
"2084",2,"Gastric_165","TDCA",0.0007814,0.000383,NA,NA,9.124645483638e-18,1.16226472890446e-17,1.13797860024079e-17,5.47142857151642e-07,1.22471477403963e-17,1.17614251671228e-17,8.56953397132543e-18,0,NA
"2085",2,"Gastric_165","Trigonelline",0.003305115,0.003687184,NA,NA,0.004314918,0.002754,0.002356082,0.002873647,0.002496438,0.003261784,0.002985199,0.002150485,NA
"2086",2,"Gastric_165","Tryptophan",0.001799683,0.001397893,NA,NA,0.002323023,0.00184102,0.001664401,0.002001282,0.002335247,0.00184365,0.001269554,0.00191873,NA
"2087",2,"Gastric_165","Tyrosine",0.001934027,0.002879897,NA,NA,0.003663913,0.00163325,0.002494016,0.001956318,0.003053909,0.004032769,0.0055604,0.001017846,NA
"2088",2,"Gastric_165","Valine",0.007295022,0.009320704,NA,NA,0.005402643,0.005736915,0.006356374,0.006171966,0.007778507,0.010136089,0.006956629,0.003468367,NA
"2089",2,"Gastric_180","Acetate",0.007131429,0.009942665,NA,NA,0.004246338,0.007374367,0.001028275,0.005767796,0.001200052,0.008808686,0.002789035,0.008021573,NA
"2090",2,"Gastric_180","Alanine",0.002526993,0.004609477,NA,NA,0.002019679,0.002699107,0.000553629,0.002691904,0.001533633,0.003014287,0.002332527,0.003305674,NA
"2091",2,"Gastric_180","alpha.Glucose_alpha.Maltose_5.24d",0.0164303,0.0244562,NA,NA,0.0117849,0.081418741,0.00156316,0.119263152,0.00894377,0.00288231,0.0347616,0.157972896,NA
"2092",2,"Gastric_180","Asparagine",0.014442013,0.016673472,NA,NA,0.008015285,0.009457573,0.000123059,0.011748764,0.00948729,0.0192941,0.007827839,0.012225887,NA
"2093",2,"Gastric_180","Aspartate",0.009133242,0.006250216,NA,NA,0.001830789,0.004533703,0.000368135,0.006732853,7.2683814712551e-05,0.006517221,0.006132866,0.011521885,NA
"2094",2,"Gastric_180","beta.Glucose_3.25dd",0,0.0135702,NA,NA,0.0114174,0.068798609,0.00419219,0.088455555,0.0135489,0.0100569,0.0341939,0.08185708,NA
"2095",2,"Gastric_180","beta.Maltose_3.29dd",0.00147516,0.00559548,NA,NA,0.00249258,0.089871002,0.00137462,0.083907825,0.00587579,0,0.0084428,0.102333484,NA
"2096",2,"Gastric_180","Choline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2097",2,"Gastric_180","Ciceritol_new..gastric.mean.eretic.correction.",0,0.003213102,NA,NA,0,0.033088457,0,0.017244562,0.001460316,7.58339e-05,0,0.034036483,NA
"2098",2,"Gastric_180","Formate",0.001250271,0.001738328,NA,NA,0.00120573,0.002610108,0.000403494,0.002564054,0.002684411,0.00148257,0.001670771,0.015387775,NA
"2099",2,"Gastric_180","Fumarate",9.90782076249568e-05,0.00020415,NA,NA,0.000724752,0.000585014,0.000529506,0.000890767,0.000253185,0.000174963,0.000878375,0.000529956,NA
"2100",2,"Gastric_180","GCA",0,0,NA,NA,0,-2.63e-16,0,0.00448,0,0,0,2.42999999997315e-05,NA
"2101",2,"Gastric_180","GCDCA",0,0,NA,NA,0,0.005107533,0,0.001356,0,0,0,0.000184533,NA
"2102",2,"Gastric_180","GDCA",0,0,NA,NA,0,2.15999999999206e-05,0,2.93999999999208e-05,0,0,0,0.0130445,NA
"2103",2,"Gastric_180","Glutamine",5.51567007246596e-05,4.62790345180949e-05,NA,NA,5.00775779670709e-05,5.37779151415452e-05,5.95374481699994e-05,5.88465369828714e-05,5.44640092059376e-05,4.62994521249081e-05,4.63173697000375e-05,0.001491433,NA
"2104",2,"Gastric_180","Histidine",0.014368658,0.015578218,NA,NA,0.007305655,0.008139607,0.002863843,0.009704838,0.01099664,0.017810097,0.009688264,0.01130122,NA
"2105",2,"Gastric_180","Isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2106",2,"Gastric_180","Lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2107",2,"Gastric_180","Leucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108",2,"Gastric_180","Lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2109",2,"Gastric_180","Methionine",0.002589976,0.004457411,NA,NA,0.002422236,0.002262739,0.000973241,0.002349219,0.002187905,0.003635909,0.003062014,0.002821317,NA
"2110",2,"Gastric_180","n.Butyrate",1.98281162119216e-05,1.89371517943699e-05,NA,NA,1.97711026825832e-05,0.000352715,2.48591271824769e-05,0.00012121,2.18872608169689e-05,1.90336927006522e-05,2.0318270189786e-05,0.000536896,NA
"2111",2,"Gastric_180","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112",2,"Gastric_180","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113",2,"Gastric_180","Phenylalanine",0.009356411,0.008847534,NA,NA,0.009399472,0.005932753,0.004556862,0.006451674,0.008480107,0.008677004,0.007296464,0.007195682,NA
"2114",2,"Gastric_180","Propionate",1.31863076144566e-05,1.14664167831245e-05,NA,NA,0.000266676,0.001345992,0.000184729,0.000274459,1.4593774425676e-05,0.000339111,1.11424632475125e-05,0.000214357,NA
"2115",2,"Gastric_180","SR",0.005216548,0.007240212,NA,NA,0.001522611,0.025036208,0.000937404,0.011713015,0.000441488,0.001677563,0.004699826,0.008743886,NA
"2116",2,"Gastric_180","Sucrose..correct.peak._.gastric.mean.eretic.correction.",0.003703008,0.005232207,NA,NA,0.004003506,0.013897595,0.001229724,0.011045901,0.005360813,0.004149885,0.002482375,0.016202654,NA
"2117",2,"Gastric_180","Taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2118",2,"Gastric_180","TCA",0,0,NA,NA,0,7.63999999998106e-05,0,0.012878,0,0,0,-1.94e-16,NA
"2119",2,"Gastric_180","TCDCA",0,0,NA,NA,0,0.000197,0,5.08000000000004e-05,0,0,0,0.000101829,NA
"2120",2,"Gastric_180","TDCA",0,0,NA,NA,0,5.03886363636479e-05,0,4.29407792207879e-05,0,0,0,4.2393636363647e-05,NA
"2121",2,"Gastric_180","Trigonelline",0.00177629,0.002210741,NA,NA,0.00158721,0.002551059,0.000579877,0.002243801,0.000961582,0.000993332,0.001407481,0.00293793,NA
"2122",2,"Gastric_180","Tryptophan",0.000721347,0.000124553,NA,NA,0.001203018,0.001747716,0.000115563,0.001973613,0.001899738,0.000106452,0.000451392,0.00321044,NA
"2123",2,"Gastric_180","Tyrosine",0.001239887,0.002489766,NA,NA,0.002100727,0.001878867,0.000620166,0.002343979,0.002732219,0.006549648,0.001066183,0.008073077,NA
"2124",2,"Gastric_180","Valine",0.006097061,0.008440435,NA,NA,0.005170075,0.00676843,0.001177209,0.005856416,0.007161288,0.013328868,0.003868639,0.008019989,NA
"2125",2,"Gastric_30","Acetate",0.00397908,0.002979244,NA,NA,0.003296904,0.008399022,0.002946533,0.006391916,0.00455439,0.002987533,0.007680285,0.01554966,NA
"2126",2,"Gastric_30","Alanine",0.003946514,0.002491284,NA,NA,0.00410896,0.003391303,0.006342658,0.002888619,0.00317774,0.003090428,0.003977087,0.002181735,NA
"2127",2,"Gastric_30","alpha.Glucose_alpha.Maltose_5.24d",0.620029,0.24365,NA,NA,0.433351,0.13969,0.885527,0.451174,0.720347,0.37522,0.505966326,0.175113,NA
"2128",2,"Gastric_30","Asparagine",0.004335783,0.000794257,NA,NA,0.009317424,0.002290425,0.005946457,0.001226128,0.003487234,0.003663376,0.004469808,0.00073956,NA
"2129",2,"Gastric_30","Aspartate",0.017173097,0.006441403,NA,NA,0.016805053,0.005808915,0.025519854,0.011530404,0.01406414,0.011712985,0.014399253,0.002421717,NA
"2130",2,"Gastric_30","beta.Glucose_3.25dd",0.216273,0.0688776,NA,NA,0.177252,0.0695692,0.273309,0.173796,0.192538,0.181357,0.187259377,0.106234,NA
"2131",2,"Gastric_30","beta.Maltose_3.29dd",0.798782,0.329722,NA,NA,0.544297,0.159111,1.16275,0.567299,0.922808,0.380279,0.63562842,0.193021,NA
"2132",2,"Gastric_30","Choline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133",2,"Gastric_30","Ciceritol_new..gastric.mean.eretic.correction.",0.110605058,0.055645821,NA,NA,0.169436464,0.032807065,0.168315679,0.055597308,0.081232617,0.047542606,0.068104071,0.033727259,NA
"2134",2,"Gastric_30","Formate",0.001281299,0.002739178,NA,NA,0.001004008,0.002422153,0.015382368,0.002168434,0.004708321,0.000761014,0.010752892,0.099071234,NA
"2135",2,"Gastric_30","Fumarate",0.001354065,0.001529348,NA,NA,0.002050293,0.000920363,0.001919074,0.001175057,0.000779684,0.000310224,0.001193498,0.00150596,NA
"2136",2,"Gastric_30","GCA",0,0,NA,NA,0,0,0,0,0,0,-2.65e-16,0,NA
"2137",2,"Gastric_30","GCDCA",0,0,NA,NA,0,0,0,0,0,0,0.000656222,0,NA
"2138",2,"Gastric_30","GDCA",0,0,NA,NA,0,0,0,0,0,0,-8.06e-17,0,NA
"2139",2,"Gastric_30","Glutamine",7.25311693884751e-05,3.04859419084386e-05,NA,NA,7.41697679815874e-05,3.0503287607981e-05,3.0473448739821e-05,3.52570903672884e-05,6.26771257188175e-05,2.70916976875083e-05,9.64271997027836e-05,0.001608281,NA
"2140",2,"Gastric_30","Histidine",0.003069852,0.001971669,NA,NA,0.003769063,0.003007211,0.003002259,0.001561979,0.002536421,0.003482188,0.004561852,0.000872763,NA
"2141",2,"Gastric_30","Isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142",2,"Gastric_30","Lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143",2,"Gastric_30","Leucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144",2,"Gastric_30","Lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145",2,"Gastric_30","Methionine",0.005515569,0.0024205,NA,NA,0.007469171,0.003085058,0.006512749,0.002228909,0.003595746,0.002458054,0.003356392,0.001622363,NA
"2146",2,"Gastric_30","n.Butyrate",1.91284671401369e-05,2.27333164471578e-05,NA,NA,2.05309102005114e-05,1.9870150425532e-05,1.92546779527026e-05,2.0274477725503e-05,1.86734148602819e-05,2.28079214275656e-05,0.002828421,0.000318073,NA
"2147",2,"Gastric_30","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148",2,"Gastric_30","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149",2,"Gastric_30","Phenylalanine",0.012682773,0.005690402,NA,NA,0.021011871,0.007756865,0.014926467,0.004726281,0.005482761,0.006497336,0.00665372,0.002951797,NA
"2150",2,"Gastric_30","Propionate",0.000152317,0.000333567,NA,NA,0.000167675,0.000984357,0.000149035,0.000371394,0.000152047,0.000276974,0.001177294,0.001435284,NA
"2151",2,"Gastric_30","SR",0.086417997,0.047142161,NA,NA,0.096268299,0.022067983,0.136741126,0.049198422,0.051284666,0.038034652,0.059719142,0.028096451,NA
"2152",2,"Gastric_30","Sucrose..correct.peak._.gastric.mean.eretic.correction.",0.303565318,0.172996645,NA,NA,0.498099281,0.081771563,0.498159164,0.154421377,0.20710548,0.225638988,0.21815053,0.105124605,NA
"2153",2,"Gastric_30","Taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154",2,"Gastric_30","TCA",0,0,NA,NA,0,0,0,0,0,0,4e-04,0,NA
"2155",2,"Gastric_30","TCDCA",0,0,NA,NA,0,0,0,0,0,0,6.31439345255558e-18,0,NA
"2156",2,"Gastric_30","TDCA",0,0,NA,NA,0,0,0,0,0,0,0.000172429,0,NA
"2157",2,"Gastric_30","Trigonelline",0.013267025,0.006042128,NA,NA,0.016872818,0.004103378,0.017857821,0.005710446,0.006503877,0.00586275,0.006704489,0.00407364,NA
"2158",2,"Gastric_30","Tryptophan",0.010842668,0.004385001,NA,NA,0.007824994,0.001399921,0.015021319,0.006347907,0.005297149,0.005931607,0.005973241,0.003204778,NA
"2159",2,"Gastric_30","Tyrosine",0.005429672,0.002486246,NA,NA,0.006620893,0.00180988,0.00636833,0.002103514,0.002823542,0.003054104,0.002711867,0.00137964,NA
"2160",2,"Gastric_30","Valine",0.003930632,0.002901438,NA,NA,0.005900867,0.002138234,0.004863088,0.001875685,0.002330801,0.002934223,0.003403981,0.001129589,NA
"2161",2,"Gastric_60","Acetate",0.003547617,0.00300557,NA,NA,0.001778346,0.002978475,0.002128424,0.002187691,0.002110632,0.003033493,0.002898301,0.002598278,NA
"2162",2,"Gastric_60","Alanine",0.006693246,0.009175803,NA,NA,0.002095543,0.001686642,0.007590589,0.000314251,0.00246915,0.00491414,0.004448301,0.005519246,NA
"2163",2,"Gastric_60","alpha.Glucose_alpha.Maltose_5.24d",0.121432,0.508428,NA,NA,0.102013,0.090055,0.84394,0.0337068,0.508978,0.542711,0.0372472,0.305215,NA
"2164",2,"Gastric_60","Asparagine",5.78886488315492e-05,0.014668194,NA,NA,0.002977961,0.003972449,0.019686033,0.002790446,0.001831453,6.41739214172116e-05,0.009007519,0.008598991,NA
"2165",2,"Gastric_60","Aspartate",7.71444177811188e-05,0.000267035,NA,NA,0.015589468,0.003152143,0.000267035,0.001765101,0.01147694,0.030241713,0.015865598,0.042173328,NA
"2166",2,"Gastric_60","beta.Glucose_3.25dd",0.184508,0.438078,NA,NA,0.114099,0.0512367,0.534831,0.013093,0.143032,0.380908,0.0421073,0.30026,NA
"2167",2,"Gastric_60","beta.Maltose_3.29dd",0.0230694,0.323294,NA,NA,0.0424206,0.095118,0.830204,0.0329023,0.679013,0.493929,0.00726255,0.161889,NA
"2168",2,"Gastric_60","Choline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169",2,"Gastric_60","Ciceritol_new..gastric.mean.eretic.correction.",0.016734268,0.075878596,NA,NA,0.017870397,0.016010811,0.112799447,0.003970255,0.058559362,0.058756779,0,0.052800261,NA
"2170",2,"Gastric_60","Formate",0.059092872,0.013107503,NA,NA,0.008124398,0.000961222,0.001294359,0.002020693,0.003739782,0.000757056,0.006169703,0.013815116,NA
"2171",2,"Gastric_60","Fumarate",0.000304191,0.005103377,NA,NA,0.001645935,0.000159872,0.001429742,0.000272597,0.000962028,0.00127676,0.00044851,0.003629484,NA
"2172",2,"Gastric_60","GCA",0,0,NA,NA,0,0,0,0,0,0,0,0,NA
"2173",2,"Gastric_60","GCDCA",0,0,NA,NA,0,0,0,0,0,0,0,0,NA
"2174",2,"Gastric_60","GDCA",0,0,NA,NA,0,0,0,0,0,0,0,0,NA
"2175",2,"Gastric_60","Glutamine",4.87021213312882e-05,4.0972054198731e-05,NA,NA,4.67529883364056e-05,4.93210172121041e-05,5.06970841982041e-05,6.22108173901821e-05,0.000190457,4.95611980523907e-05,5.32800386398595e-05,4.93146680305867e-05,NA
"2176",2,"Gastric_60","Histidine",0.005528538,0.010789466,NA,NA,0.004407142,0.003888341,0.013529526,0.002396125,0.00246377,0.012083848,0.008324385,0.0070946,NA
"2177",2,"Gastric_60","Isoleucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178",2,"Gastric_60","Lactate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179",2,"Gastric_60","Leucine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2180",2,"Gastric_60","Lysine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2181",2,"Gastric_60","Methionine",0.004049135,0.003930007,NA,NA,0.000828258,0.001368001,0.005305315,0.000281406,0.002700929,0.005634103,0.0050353,0.001980155,NA
"2182",2,"Gastric_60","n.Butyrate",2.00299962571424e-05,1.97832227645766e-05,NA,NA,1.87521951029662e-05,1.91307849600676e-05,2.08070366907943e-05,1.79582977875082e-05,1.92341795734577e-05,2.02971641741363e-05,0.005242668,2.11323659732799e-05,NA
"2183",2,"Gastric_60","Oral_Raffinose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2184",2,"Gastric_60","Oral_Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2185",2,"Gastric_60","Phenylalanine",0.012028005,0.027248692,NA,NA,0.010217766,0.001707975,0.031571085,0.000850808,0.008896085,0.020481034,0.012468261,0.01790669,NA
"2186",2,"Gastric_60","Propionate",0.000224161,8.37760010946595e-06,NA,NA,6.5474574625088e-05,0.000223016,1.36403987624726e-05,0.000133788,0.000295369,0.000103383,1.51399256789164e-05,0.000109338,NA
"2187",2,"Gastric_60","SR",0.011441453,0.008955772,NA,NA,0.006731676,0.009479093,0.005841496,0.00354554,0.039618196,0.003851105,0.007092487,0.006732356,NA
"2188",2,"Gastric_60","Sucrose..correct.peak._.gastric.mean.eretic.correction.",0.008642106,0.021321713,NA,NA,0.008404511,0.023528273,0.035871555,0.011442549,0.15306878,0.011415466,0.003945113,0.015272972,NA
"2189",2,"Gastric_60","Taurine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190",2,"Gastric_60","TCA",0,0,NA,NA,0,0,0,0,0,0,0,0,NA
"2191",2,"Gastric_60","TCDCA",0,0,NA,NA,0,0,0,0,0,0,0,0,NA
"2192",2,"Gastric_60","TDCA",0,0,NA,NA,0,0,0,0,0,0,0,0,NA
"2193",2,"Gastric_60","Trigonelline",0.007416955,0.011814934,NA,NA,0.004149142,0.001901417,0.0143986,0.000799733,0.00508192,0.007567423,0.003065212,0.00838066,NA
"2194",2,"Gastric_60","Tryptophan",0.001582453,0.000936605,NA,NA,8.50809298525869e-05,0.001119662,0.009810567,0.001809507,0.003538698,0.004817657,0.000104164,0.000196946,NA
"2195",2,"Gastric_60","Tyrosine",0.002259066,0.005954075,NA,NA,0.002143647,0.00136131,0.005338256,0.000235509,0.001819416,0.003955133,0.002890198,0.004152673,NA
"2196",2,"Gastric_60","Valine",0.006143323,0.010284032,NA,NA,0.003654266,0.001871298,0.011042031,0.001008021,0.002141483,0.007152025,0.005127456,0.006647991,NA
"2197",2,"Ileal_0","Acetate",1.899519824,0.532883788,NA,NA,0.140832135,1.251225713,0.372343081,0.294920812,1.25542498,6.007165037,0.443937517,0.530161655,NA
"2198",2,"Ileal_0","Alanine",0.035967022,0.080672246,NA,NA,0.118558692,0.205793274,0.092319537,0.059984903,0.069767038,0.437158782,0.017671464,0.087666402,NA
"2199",2,"Ileal_0","alpha.Glucose_alpha.Maltose_5.24d",0.0158237,0.239345855,NA,NA,0,0.030266,0.122848,0.00612468,0.0145039,0.0496006,0.0135329,0.230195697,NA
"2200",2,"Ileal_0","Asparagine",0.001835793,0.017567396,NA,NA,0.030636251,0.096625355,0.00452751,0.004494275,5.90690589857467e-05,0.007151256,6.52903472618778e-05,0.018976992,NA
"2201",2,"Ileal_0","Aspartate",0.010855692,0.031517724,NA,NA,0.138554988,0.001902085,0.015816188,0.044207234,0.008539502,0.014627612,0.003519848,0.033089469,NA
"2202",2,"Ileal_0","beta.Glucose_3.25dd",0.0329404,0.175772955,NA,NA,0.0188364,0.0843574,0.239302,0.03512,0.105946,0,0.0104269,0.195678652,NA
"2203",2,"Ileal_0","beta.Maltose_3.29dd",0.0286939,0.22302524,NA,NA,0.0472476,0.065247,0.0502369,0.0366269,0.151478,0.51623,0.0238397,0.205651035,NA
"2204",2,"Ileal_0","Choline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
